pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
FC,"Walker, Taijuan",592836,553993,No event,ball,Eugenio Suárez walks.,2024,Cutter
FC,"Walker, Taijuan",592836,553993,No event,ball,Eugenio Suárez walks.,2024,Cutter
SI,"Walker, Taijuan",592836,664983,strikeout,called_strike,Jake McCarthy called out on strikes.,2024,Sinker
CU,"Walker, Taijuan",592836,664983,No event,called_strike,Jake McCarthy called out on strikes.,2024,Curveball
SI,"Walker, Taijuan",592836,664983,No event,ball,Jake McCarthy called out on strikes.,2024,Sinker
FC,"Walker, Taijuan",592836,664983,No event,foul,Jake McCarthy called out on strikes.,2024,Cutter
FC,"Walker, Taijuan",592836,664983,No event,ball,Jake McCarthy called out on strikes.,2024,Cutter
ST,"Walker, Taijuan",592836,666971,field_out,hit_into_play,Lourdes Gurriel Jr. flies out to center fielder Cristian Pache.,2024,Sweeper
SI,"Walker, Taijuan",592836,666971,No event,called_strike,Lourdes Gurriel Jr. flies out to center fielder Cristian Pache.,2024,Sinker
ST,"Walker, Taijuan",592836,666971,No event,ball,Lourdes Gurriel Jr. flies out to center fielder Cristian Pache.,2024,Sweeper
CU,"Walker, Taijuan",592836,666971,No event,blocked_ball,Lourdes Gurriel Jr. flies out to center fielder Cristian Pache.,2024,Curveball
FC,"Walker, Taijuan",592836,572233,double,hit_into_play,Christian Walker doubles (14) on a ground ball to right fielder Nick Castellanos.,2024,Cutter
SI,"Walker, Taijuan",592836,572233,No event,ball,Christian Walker doubles (14) on a ground ball to right fielder Nick Castellanos.,2024,Sinker
CU,"Walker, Taijuan",592836,592626,home_run,hit_into_play,Joc Pederson homers (10) on a fly ball to center field.,2024,Curveball
SI,"Walker, Taijuan",592836,592626,No event,ball,Joc Pederson homers (10) on a fly ball to center field.,2024,Sinker
FC,"Walker, Taijuan",592836,592626,No event,called_strike,Joc Pederson homers (10) on a fly ball to center field.,2024,Cutter
SI,"Walker, Taijuan",592836,672515,home_run,hit_into_play,Gabriel Moreno homers (3) on a fly ball to center field. Corbin Carroll scores.,2024,Sinker
FC,"Walker, Taijuan",592836,672515,No event,blocked_ball,Gabriel Moreno homers (3) on a fly ball to center field. Corbin Carroll scores.,2024,Cutter
SI,"Walker, Taijuan",592836,672515,No event,called_strike,Gabriel Moreno homers (3) on a fly ball to center field. Corbin Carroll scores.,2024,Sinker
FC,"Walker, Taijuan",592836,672515,No event,ball,Gabriel Moreno homers (3) on a fly ball to center field. Corbin Carroll scores.,2024,Cutter
SI,"Walker, Taijuan",592836,672515,No event,blocked_ball,Gabriel Moreno homers (3) on a fly ball to center field. Corbin Carroll scores.,2024,Sinker
FF,"Walker, Taijuan",592836,682998,walk,ball,Corbin Carroll walks.,2024,4-Seam Fastball
FS,"Walker, Taijuan",592836,682998,No event,ball,Corbin Carroll walks.,2024,Split-Finger
CU,"Walker, Taijuan",592836,682998,No event,ball,Corbin Carroll walks.,2024,Curveball
FC,"Walker, Taijuan",592836,682998,No event,foul,Corbin Carroll walks.,2024,Cutter
FF,"Walker, Taijuan",592836,682998,No event,ball,Corbin Carroll walks.,2024,4-Seam Fastball
CU,"Walker, Taijuan",592836,672695,strikeout,called_strike,Geraldo Perdomo called out on strikes.,2024,Curveball
FC,"Walker, Taijuan",592836,672695,No event,foul,Geraldo Perdomo called out on strikes.,2024,Cutter
SI,"Walker, Taijuan",592836,672695,No event,ball,Geraldo Perdomo called out on strikes.,2024,Sinker
FC,"Walker, Taijuan",592836,672695,No event,foul,Geraldo Perdomo called out on strikes.,2024,Cutter
SI,"Walker, Taijuan",592836,672695,No event,called_strike,Geraldo Perdomo called out on strikes.,2024,Sinker
ST,"Walker, Taijuan",592836,677942,force_out,hit_into_play,"Blaze Alexander grounds into a force out, third baseman Alec Bohm to second baseman Edmundo Sosa. Eugenio Suárez out at 2nd.",2024,Sweeper
SI,"Walker, Taijuan",592836,677942,No event,called_strike,"Blaze Alexander grounds into a force out, third baseman Alec Bohm to second baseman Edmundo Sosa. Eugenio Suárez out at 2nd.",2024,Sinker
FC,"Walker, Taijuan",592836,553993,walk,blocked_ball,Eugenio Suárez walks.,2024,Cutter
SI,"Walker, Taijuan",592836,553993,No event,called_strike,Eugenio Suárez walks.,2024,Sinker
FF,"Walker, Taijuan",592836,553993,No event,ball,Eugenio Suárez walks.,2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,553993,No event,ball,Eugenio Suárez walks.,2024,Sinker
ST,"Walker, Taijuan",592836,553993,No event,ball,Eugenio Suárez walks.,2024,Sweeper
SI,"Walker, Taijuan",592836,664983,field_out,hit_into_play,"Jake McCarthy grounds out, first baseman Bryce Harper to pitcher Taijuan Walker.",2024,Sinker
FC,"Walker, Taijuan",592836,664983,No event,ball,"Jake McCarthy grounds out, first baseman Bryce Harper to pitcher Taijuan Walker.",2024,Cutter
CU,"Walker, Taijuan",592836,664983,No event,called_strike,"Jake McCarthy grounds out, first baseman Bryce Harper to pitcher Taijuan Walker.",2024,Curveball
FS,"Walker, Taijuan",592836,666971,home_run,hit_into_play,Lourdes Gurriel Jr. homers (10) on a fly ball to left field.,2024,Split-Finger
FS,"Walker, Taijuan",592836,666971,No event,foul,Lourdes Gurriel Jr. homers (10) on a fly ball to left field.,2024,Split-Finger
FF,"Walker, Taijuan",592836,666971,No event,ball,Lourdes Gurriel Jr. homers (10) on a fly ball to left field.,2024,4-Seam Fastball
FC,"Walker, Taijuan",592836,666971,No event,called_strike,Lourdes Gurriel Jr. homers (10) on a fly ball to left field.,2024,Cutter
SI,"Walker, Taijuan",592836,666971,No event,ball,Lourdes Gurriel Jr. homers (10) on a fly ball to left field.,2024,Sinker
ST,"Walker, Taijuan",592836,572233,field_out,hit_into_play,Christian Walker lines out to left fielder Whit Merrifield.,2024,Sweeper
ST,"Walker, Taijuan",592836,572233,No event,swinging_strike,Christian Walker lines out to left fielder Whit Merrifield.,2024,Sweeper
SI,"Walker, Taijuan",592836,572233,No event,ball,Christian Walker lines out to left fielder Whit Merrifield.,2024,Sinker
FC,"Walker, Taijuan",592836,572233,No event,foul,Christian Walker lines out to left fielder Whit Merrifield.,2024,Cutter
FF,"Walker, Taijuan",592836,572233,No event,ball,Christian Walker lines out to left fielder Whit Merrifield.,2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,592626,strikeout,called_strike,Joc Pederson called out on strikes.,2024,Sinker
FC,"Walker, Taijuan",592836,592626,No event,foul,Joc Pederson called out on strikes.,2024,Cutter
CU,"Walker, Taijuan",592836,592626,No event,foul,Joc Pederson called out on strikes.,2024,Curveball
FC,"Walker, Taijuan",592836,592626,No event,ball,Joc Pederson called out on strikes.,2024,Cutter
FS,"Walker, Taijuan",592836,592626,No event,ball,Joc Pederson called out on strikes.,2024,Split-Finger
CU,"Walker, Taijuan",592836,592626,No event,called_strike,Joc Pederson called out on strikes.,2024,Curveball
FS,"Walker, Taijuan",592836,672515,single,hit_into_play,"Gabriel Moreno singles on a sharp line drive to left fielder Whit Merrifield. Gabriel Moreno out at 2nd on the throw, left fielder Whit Merrifield to second baseman Edmundo Sosa.",2024,Split-Finger
SI,"Walker, Taijuan",592836,672515,No event,foul,"Gabriel Moreno singles on a sharp line drive to left fielder Whit Merrifield. Gabriel Moreno out at 2nd on the throw, left fielder Whit Merrifield to second baseman Edmundo Sosa.",2024,Sinker
FF,"Walker, Taijuan",592836,672515,No event,called_strike,"Gabriel Moreno singles on a sharp line drive to left fielder Whit Merrifield. Gabriel Moreno out at 2nd on the throw, left fielder Whit Merrifield to second baseman Edmundo Sosa.",2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,682998,field_out,hit_into_play,"Corbin Carroll grounds out, second baseman Edmundo Sosa to first baseman Bryce Harper.",2024,Sinker
SI,"Walker, Taijuan",592836,682998,No event,ball,"Corbin Carroll grounds out, second baseman Edmundo Sosa to first baseman Bryce Harper.",2024,Sinker
SI,"Walker, Taijuan",592836,682998,No event,ball,"Corbin Carroll grounds out, second baseman Edmundo Sosa to first baseman Bryce Harper.",2024,Sinker
SI,"Walker, Taijuan",592836,656775,walk,ball,Cedric Mullins walks. Ryan O'Hearn to 2nd.,2024,Sinker
SI,"Walker, Taijuan",592836,656775,No event,ball,Cedric Mullins walks. Ryan O'Hearn to 2nd.,2024,Sinker
ST,"Walker, Taijuan",592836,656775,No event,ball,Cedric Mullins walks. Ryan O'Hearn to 2nd.,2024,Sweeper
SI,"Walker, Taijuan",592836,656775,No event,called_strike,Cedric Mullins walks. Ryan O'Hearn to 2nd.,2024,Sinker
CU,"Walker, Taijuan",592836,656775,No event,blocked_ball,Cedric Mullins walks. Ryan O'Hearn to 2nd.,2024,Curveball
SI,"Walker, Taijuan",592836,676059,field_out,hit_into_play,Jordan Westburg flies out to right fielder Nick Castellanos.,2024,Sinker
CU,"Walker, Taijuan",592836,676059,No event,foul,Jordan Westburg flies out to right fielder Nick Castellanos.,2024,Curveball
ST,"Walker, Taijuan",592836,676059,No event,ball,Jordan Westburg flies out to right fielder Nick Castellanos.,2024,Sweeper
ST,"Walker, Taijuan",592836,676059,No event,ball,Jordan Westburg flies out to right fielder Nick Castellanos.,2024,Sweeper
FS,"Walker, Taijuan",592836,676059,No event,blocked_ball,Jordan Westburg flies out to right fielder Nick Castellanos.,2024,Split-Finger
CU,"Walker, Taijuan",592836,676059,No event,foul,Jordan Westburg flies out to right fielder Nick Castellanos.,2024,Curveball
SI,"Walker, Taijuan",592836,676059,No event,foul,Jordan Westburg flies out to right fielder Nick Castellanos.,2024,Sinker
ST,"Walker, Taijuan",592836,623993,sac_fly,hit_into_play,Anthony Santander out on a sacrifice fly to center fielder Johan Rojas. Ryan Mountcastle scores.,2024,Sweeper
SI,"Walker, Taijuan",592836,623993,No event,foul,Anthony Santander out on a sacrifice fly to center fielder Johan Rojas. Ryan Mountcastle scores.,2024,Sinker
SI,"Walker, Taijuan",592836,656811,single,hit_into_play,Ryan O'Hearn singles on a ground ball to right fielder Nick Castellanos. Ryan Mountcastle to 3rd.,2024,Sinker
SI,"Walker, Taijuan",592836,656811,No event,swinging_strike,Ryan O'Hearn singles on a ground ball to right fielder Nick Castellanos. Ryan Mountcastle to 3rd.,2024,Sinker
SI,"Walker, Taijuan",592836,656811,No event,called_strike,Ryan O'Hearn singles on a ground ball to right fielder Nick Castellanos. Ryan Mountcastle to 3rd.,2024,Sinker
SI,"Walker, Taijuan",592836,656811,No event,ball,Ryan O'Hearn singles on a ground ball to right fielder Nick Castellanos. Ryan Mountcastle to 3rd.,2024,Sinker
SI,"Walker, Taijuan",592836,656811,No event,ball,Ryan O'Hearn singles on a ground ball to right fielder Nick Castellanos. Ryan Mountcastle to 3rd.,2024,Sinker
FF,"Walker, Taijuan",592836,656811,No event,ball,Ryan O'Hearn singles on a ground ball to right fielder Nick Castellanos. Ryan Mountcastle to 3rd.,2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,663624,single,hit_into_play,Ryan Mountcastle singles on a ground ball to center fielder Johan Rojas.,2024,Sinker
ST,"Walker, Taijuan",592836,668939,field_out,hit_into_play,Adley Rutschman pops out to shortstop Edmundo Sosa.,2024,Sweeper
CU,"Walker, Taijuan",592836,668939,No event,called_strike,Adley Rutschman pops out to shortstop Edmundo Sosa.,2024,Curveball
ST,"Walker, Taijuan",592836,668939,No event,ball,Adley Rutschman pops out to shortstop Edmundo Sosa.,2024,Sweeper
SI,"Walker, Taijuan",592836,683002,strikeout,swinging_strike,Gunnar Henderson strikes out swinging.,2024,Sinker
ST,"Walker, Taijuan",592836,683002,No event,ball,Gunnar Henderson strikes out swinging.,2024,Sweeper
FC,"Walker, Taijuan",592836,683002,No event,foul,Gunnar Henderson strikes out swinging.,2024,Cutter
CU,"Walker, Taijuan",592836,683002,No event,foul,Gunnar Henderson strikes out swinging.,2024,Curveball
FS,"Walker, Taijuan",592836,683002,No event,ball,Gunnar Henderson strikes out swinging.,2024,Split-Finger
SI,"Walker, Taijuan",592836,683002,No event,ball,Gunnar Henderson strikes out swinging.,2024,Sinker
CU,"Walker, Taijuan",592836,683002,No event,foul,Gunnar Henderson strikes out swinging.,2024,Curveball
ST,"Walker, Taijuan",592836,602104,strikeout,swinging_strike,Ramón Urías strikes out swinging.,2024,Sweeper
FF,"Walker, Taijuan",592836,602104,No event,ball,Ramón Urías strikes out swinging.,2024,4-Seam Fastball
ST,"Walker, Taijuan",592836,602104,No event,called_strike,Ramón Urías strikes out swinging.,2024,Sweeper
CU,"Walker, Taijuan",592836,602104,No event,ball,Ramón Urías strikes out swinging.,2024,Curveball
ST,"Walker, Taijuan",592836,602104,No event,ball,Ramón Urías strikes out swinging.,2024,Sweeper
SI,"Walker, Taijuan",592836,602104,No event,foul,Ramón Urías strikes out swinging.,2024,Sinker
CU,"Walker, Taijuan",592836,681297,strikeout,swinging_strike,Colton Cowser strikes out swinging.,2024,Curveball
FC,"Walker, Taijuan",592836,681297,No event,ball,Colton Cowser strikes out swinging.,2024,Cutter
SI,"Walker, Taijuan",592836,681297,No event,ball,Colton Cowser strikes out swinging.,2024,Sinker
ST,"Walker, Taijuan",592836,681297,No event,swinging_strike,Colton Cowser strikes out swinging.,2024,Sweeper
SI,"Walker, Taijuan",592836,681297,No event,called_strike,Colton Cowser strikes out swinging.,2024,Sinker
CU,"Walker, Taijuan",592836,656775,field_out,hit_into_play,Cedric Mullins lines out to right fielder Nick Castellanos.,2024,Curveball
SI,"Walker, Taijuan",592836,656775,No event,ball,Cedric Mullins lines out to right fielder Nick Castellanos.,2024,Sinker
FC,"Walker, Taijuan",592836,656775,No event,called_strike,Cedric Mullins lines out to right fielder Nick Castellanos.,2024,Cutter
SI,"Walker, Taijuan",592836,676059,strikeout,called_strike,Jordan Westburg called out on strikes.,2024,Sinker
CU,"Walker, Taijuan",592836,676059,No event,swinging_strike,Jordan Westburg called out on strikes.,2024,Curveball
ST,"Walker, Taijuan",592836,676059,No event,called_strike,Jordan Westburg called out on strikes.,2024,Sweeper
ST,"Walker, Taijuan",592836,676059,No event,ball,Jordan Westburg called out on strikes.,2024,Sweeper
FS,"Walker, Taijuan",592836,623993,home_run,hit_into_play,Anthony Santander homers (16) on a fly ball to right center field.,2024,Split-Finger
SI,"Walker, Taijuan",592836,623993,No event,called_strike,Anthony Santander homers (16) on a fly ball to right center field.,2024,Sinker
CU,"Walker, Taijuan",592836,623993,No event,ball,Anthony Santander homers (16) on a fly ball to right center field.,2024,Curveball
SI,"Walker, Taijuan",592836,656811,field_out,hit_into_play,"Ryan O'Hearn grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Sinker
ST,"Walker, Taijuan",592836,663624,field_out,hit_into_play,"Ryan Mountcastle grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Sweeper
ST,"Walker, Taijuan",592836,663624,No event,swinging_strike,"Ryan Mountcastle grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Sweeper
FS,"Walker, Taijuan",592836,668939,sac_fly,hit_into_play,Adley Rutschman out on a sacrifice fly to right fielder Nick Castellanos. Ramón Urías scores. Throwing error by right fielder Nick Castellanos.,2024,Split-Finger
CU,"Walker, Taijuan",592836,668939,No event,called_strike,Adley Rutschman out on a sacrifice fly to right fielder Nick Castellanos. Ramón Urías scores. Throwing error by right fielder Nick Castellanos.,2024,Curveball
FF,"Walker, Taijuan",592836,683002,single,hit_into_play,Gunnar Henderson singles on a ground ball to second baseman Bryson Stott. Ramón Urías to 3rd.,2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,683002,No event,ball,Gunnar Henderson singles on a ground ball to second baseman Bryson Stott. Ramón Urías to 3rd.,2024,Sinker
ST,"Walker, Taijuan",592836,683002,No event,ball,Gunnar Henderson singles on a ground ball to second baseman Bryson Stott. Ramón Urías to 3rd.,2024,Sweeper
SI,"Walker, Taijuan",592836,602104,double,hit_into_play,Ramón Urías doubles (5) on a sharp line drive to left fielder Brandon Marsh.,2024,Sinker
SI,"Walker, Taijuan",592836,602104,No event,ball,Ramón Urías doubles (5) on a sharp line drive to left fielder Brandon Marsh.,2024,Sinker
SI,"Walker, Taijuan",592836,602104,No event,ball,Ramón Urías doubles (5) on a sharp line drive to left fielder Brandon Marsh.,2024,Sinker
ST,"Walker, Taijuan",592836,602104,No event,ball,Ramón Urías doubles (5) on a sharp line drive to left fielder Brandon Marsh.,2024,Sweeper
SI,"Walker, Taijuan",592836,602104,No event,called_strike,Ramón Urías doubles (5) on a sharp line drive to left fielder Brandon Marsh.,2024,Sinker
FS,"Walker, Taijuan",592836,681297,field_out,hit_into_play,Colton Cowser lines out to pitcher Taijuan Walker.,2024,Split-Finger
SI,"Walker, Taijuan",592836,681297,No event,called_strike,Colton Cowser lines out to pitcher Taijuan Walker.,2024,Sinker
CU,"Walker, Taijuan",592836,681297,No event,swinging_strike,Colton Cowser lines out to pitcher Taijuan Walker.,2024,Curveball
FS,"Walker, Taijuan",592836,656775,single,hit_into_play,Cedric Mullins singles on a ground ball to right fielder Nick Castellanos. Anthony Santander to 2nd.,2024,Split-Finger
ST,"Walker, Taijuan",592836,656775,No event,foul,Cedric Mullins singles on a ground ball to right fielder Nick Castellanos. Anthony Santander to 2nd.,2024,Sweeper
ST,"Walker, Taijuan",592836,656775,No event,ball,Cedric Mullins singles on a ground ball to right fielder Nick Castellanos. Anthony Santander to 2nd.,2024,Sweeper
SI,"Walker, Taijuan",592836,656775,No event,called_strike,Cedric Mullins singles on a ground ball to right fielder Nick Castellanos. Anthony Santander to 2nd.,2024,Sinker
SI,"Walker, Taijuan",592836,676059,field_out,hit_into_play,Jordan Westburg lines out to center fielder Johan Rojas.,2024,Sinker
CU,"Walker, Taijuan",592836,676059,No event,called_strike,Jordan Westburg lines out to center fielder Johan Rojas.,2024,Curveball
SI,"Walker, Taijuan",592836,623993,walk,ball,Anthony Santander walks.,2024,Sinker
SI,"Walker, Taijuan",592836,623993,No event,ball,Anthony Santander walks.,2024,Sinker
SI,"Walker, Taijuan",592836,623993,No event,ball,Anthony Santander walks.,2024,Sinker
ST,"Walker, Taijuan",592836,623993,No event,ball,Anthony Santander walks.,2024,Sweeper
SI,"Walker, Taijuan",592836,656811,field_out,hit_into_play,"Ryan O'Hearn grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Sinker
CU,"Walker, Taijuan",592836,656811,No event,called_strike,"Ryan O'Hearn grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Curveball
SI,"Walker, Taijuan",592836,663624,field_out,hit_into_play,"Ryan Mountcastle grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Sinker
SI,"Walker, Taijuan",592836,663624,No event,ball,"Ryan Mountcastle grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Sinker
FF,"Walker, Taijuan",592836,663624,No event,ball,"Ryan Mountcastle grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,663624,No event,called_strike,"Ryan Mountcastle grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Sinker
FF,"Walker, Taijuan",592836,663624,No event,ball,"Ryan Mountcastle grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,4-Seam Fastball
FS,"Walker, Taijuan",592836,668939,field_out,hit_into_play,"Adley Rutschman grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Split-Finger
SI,"Walker, Taijuan",592836,668939,No event,foul,"Adley Rutschman grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Sinker
ST,"Walker, Taijuan",592836,668939,No event,ball,"Adley Rutschman grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Sweeper
SI,"Walker, Taijuan",592836,668939,No event,called_strike,"Adley Rutschman grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",2024,Sinker
SI,"Walker, Taijuan",592836,683002,field_out,hit_into_play,Gunnar Henderson flies out to left fielder Brandon Marsh.,2024,Sinker
FC,"Walker, Taijuan",592836,683002,No event,ball,Gunnar Henderson flies out to left fielder Brandon Marsh.,2024,Cutter
SI,"Walker, Taijuan",592836,683002,No event,called_strike,Gunnar Henderson flies out to left fielder Brandon Marsh.,2024,Sinker
FF,"Walker, Taijuan",592836,624413,walk,ball,Pete Alonso walks. Luis Torrens to 2nd.,2024,4-Seam Fastball
ST,"Walker, Taijuan",592836,624413,No event,ball,Pete Alonso walks. Luis Torrens to 2nd.,2024,Sweeper
FF,"Walker, Taijuan",592836,624413,No event,ball,Pete Alonso walks. Luis Torrens to 2nd.,2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,624413,No event,ball,Pete Alonso walks. Luis Torrens to 2nd.,2024,Sinker
ST,"Walker, Taijuan",592836,596019,field_out,hit_into_play,Francisco Lindor pops out to second baseman Weston Wilson.,2024,Sweeper
FS,"Walker, Taijuan",592836,596019,No event,ball,Francisco Lindor pops out to second baseman Weston Wilson.,2024,Split-Finger
CU,"Walker, Taijuan",592836,596019,No event,called_strike,Francisco Lindor pops out to second baseman Weston Wilson.,2024,Curveball
SI,"Walker, Taijuan",592836,620443,single,hit_into_play,Luis Torrens singles on a line drive to center fielder Johan Rojas.,2024,Sinker
CU,"Walker, Taijuan",592836,620443,No event,foul,Luis Torrens singles on a line drive to center fielder Johan Rojas.,2024,Curveball
FS,"Walker, Taijuan",592836,683146,field_out,hit_into_play,"Brett Baty grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Split-Finger
FS,"Walker, Taijuan",592836,683146,No event,ball,"Brett Baty grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Split-Finger
SI,"Walker, Taijuan",592836,683146,No event,ball,"Brett Baty grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Sinker
CU,"Walker, Taijuan",592836,683146,No event,foul,"Brett Baty grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",2024,Curveball
SI,"Walker, Taijuan",592836,643446,field_out,hit_into_play,"Jeff McNeil grounds out sharply, second baseman Weston Wilson to first baseman Bryce Harper.",2024,Sinker
FS,"Walker, Taijuan",592836,643446,No event,ball,"Jeff McNeil grounds out sharply, second baseman Weston Wilson to first baseman Bryce Harper.",2024,Split-Finger
FS,"Walker, Taijuan",592836,621438,strikeout,swinging_strike_blocked,Tyrone Taylor strikes out swinging.,2024,Split-Finger
FF,"Walker, Taijuan",592836,621438,No event,ball,Tyrone Taylor strikes out swinging.,2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,621438,No event,foul,Tyrone Taylor strikes out swinging.,2024,Sinker
FS,"Walker, Taijuan",592836,621438,No event,swinging_strike,Tyrone Taylor strikes out swinging.,2024,Split-Finger
FF,"Walker, Taijuan",592836,621438,No event,ball,Tyrone Taylor strikes out swinging.,2024,4-Seam Fastball
FC,"Walker, Taijuan",592836,621438,No event,called_strike,Tyrone Taylor strikes out swinging.,2024,Cutter
FS,"Walker, Taijuan",592836,621466,field_out,hit_into_play,DJ Stewart pops out to shortstop Edmundo Sosa.,2024,Split-Finger
CU,"Walker, Taijuan",592836,621466,No event,called_strike,DJ Stewart pops out to shortstop Edmundo Sosa.,2024,Curveball
FF,"Walker, Taijuan",592836,621466,No event,ball,DJ Stewart pops out to shortstop Edmundo Sosa.,2024,4-Seam Fastball
SI,"Walker, Taijuan",592836,502110,strikeout,called_strike,J.D. Martinez called out on strikes.,2024,Sinker
FS,"Walker, Taijuan",592836,502110,No event,foul,J.D. Martinez called out on strikes.,2024,Split-Finger
ST,"Walker, Taijuan",592836,502110,No event,foul,J.D. Martinez called out on strikes.,2024,Sweeper
FF,"Walker, Taijuan",592836,502110,No event,foul,J.D. Martinez called out on strikes.,2024,4-Seam Fastball
CU,"Walker, Taijuan",592836,502110,No event,foul,J.D. Martinez called out on strikes.,2024,Curveball
SI,"Walker, Taijuan",592836,502110,No event,ball,J.D. Martinez called out on strikes.,2024,Sinker
FF,"Walker, Taijuan",592836,502110,No event,called_strike,J.D. Martinez called out on strikes.,2024,4-Seam Fastball
FS,"Walker, Taijuan",592836,502110,No event,ball,J.D. Martinez called out on strikes.,2024,Split-Finger
FC,"Walker, Taijuan",592836,607043,strikeout,called_strike,Brandon Nimmo called out on strikes.,2024,Cutter
CU,"Walker, Taijuan",592836,607043,No event,ball,Brandon Nimmo called out on strikes.,2024,Curveball
FS,"Walker, Taijuan",592836,607043,No event,ball,Brandon Nimmo called out on strikes.,2024,Split-Finger
SI,"Walker, Taijuan",592836,607043,No event,foul,Brandon Nimmo called out on strikes.,2024,Sinker
ST,"Walker, Taijuan",592836,607043,No event,foul_tip,Brandon Nimmo called out on strikes.,2024,Sweeper
SI,"Walker, Taijuan",592836,607043,No event,called_strike,Brandon Nimmo called out on strikes.,2024,Sinker
FC,"Walker, Taijuan",592836,624413,field_out,hit_into_play,Pete Alonso flies out to right fielder Nick Castellanos.,2024,Cutter
ST,"Walker, Taijuan",592836,596019,field_out,hit_into_play,Francisco Lindor flies out softly to center fielder Johan Rojas.,2024,Sweeper
SI,"Walker, Taijuan",592836,596019,No event,called_strike,Francisco Lindor flies out softly to center fielder Johan Rojas.,2024,Sinker
SI,"Walker, Taijuan",592836,596019,No event,ball,Francisco Lindor flies out softly to center fielder Johan Rojas.,2024,Sinker
CU,"Walker, Taijuan",592836,596019,No event,called_strike,Francisco Lindor flies out softly to center fielder Johan Rojas.,2024,Curveball
ST,"Walker, Taijuan",592836,620443,field_out,hit_into_play,Luis Torrens flies out to center fielder Johan Rojas.,2024,Sweeper
ST,"Walker, Taijuan",592836,620443,No event,called_strike,Luis Torrens flies out to center fielder Johan Rojas.,2024,Sweeper
SI,"Walker, Taijuan",592836,620443,No event,ball,Luis Torrens flies out to center fielder Johan Rojas.,2024,Sinker
FF,"Walker, Taijuan",592836,683146,single,hit_into_play,Brett Baty singles on a sharp line drive to right fielder Nick Castellanos.,2024,4-Seam Fastball
CU,"Walker, Taijuan",592836,683146,No event,foul,Brett Baty singles on a sharp line drive to right fielder Nick Castellanos.,2024,Curveball
FF,"Walker, Taijuan",592836,683146,No event,foul_tip,Brett Baty singles on a sharp line drive to right fielder Nick Castellanos.,2024,4-Seam Fastball
FF,"Walker, Taijuan",592836,683146,No event,foul,Brett Baty singles on a sharp line drive to right fielder Nick Castellanos.,2024,4-Seam Fastball
CU,"Walker, Taijuan",592836,683146,No event,ball,Brett Baty singles on a sharp line drive to right fielder Nick Castellanos.,2024,Curveball
FF,"Walker, Taijuan",592836,683146,No event,ball,Brett Baty singles on a sharp line drive to right fielder Nick Castellanos.,2024,4-Seam Fastball
FS,"Walker, Taijuan",592836,643446,field_out,hit_into_play,"Jeff McNeil grounds out, second baseman Weston Wilson to first baseman Bryce Harper.",2024,Split-Finger
FS,"Walker, Taijuan",592836,643446,No event,ball,"Jeff McNeil grounds out, second baseman Weston Wilson to first baseman Bryce Harper.",2024,Split-Finger
ST,"Walker, Taijuan",592836,643446,No event,ball,"Jeff McNeil grounds out, second baseman Weston Wilson to first baseman Bryce Harper.",2024,Sweeper
SI,"Walker, Taijuan",592836,643446,No event,called_strike,"Jeff McNeil grounds out, second baseman Weston Wilson to first baseman Bryce Harper.",2024,Sinker
ST,"Walker, Taijuan",592836,621438,field_out,hit_into_play,Tyrone Taylor flies out to right fielder Nick Castellanos.,2024,Sweeper
FS,"Walker, Taijuan",592836,621438,No event,foul,Tyrone Taylor flies out to right fielder Nick Castellanos.,2024,Split-Finger
FS,"Walker, Taijuan",592836,621438,No event,ball,Tyrone Taylor flies out to right fielder Nick Castellanos.,2024,Split-Finger
FF,"Walker, Taijuan",592836,621438,No event,called_strike,Tyrone Taylor flies out to right fielder Nick Castellanos.,2024,4-Seam Fastball
