pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
CH,"Sánchez, Cristopher",650911,682657,No event,swinging_strike,"Angel Martínez grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott.   Steven Kwan out at 2nd.",2024,Changeup
SL,"Sánchez, Cristopher",650911,682657,No event,called_strike,"Angel Martínez grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott.   Steven Kwan out at 2nd.",2024,Slider
SL,"Sánchez, Cristopher",650911,680757,walk,ball,Steven Kwan walks.   Bo Naylor to 2nd.,2024,Slider
SI,"Sánchez, Cristopher",650911,680757,No event,foul,Steven Kwan walks.   Bo Naylor to 2nd.,2024,Sinker
SL,"Sánchez, Cristopher",650911,680757,No event,ball,Steven Kwan walks.   Bo Naylor to 2nd.,2024,Slider
CH,"Sánchez, Cristopher",650911,680757,No event,ball,Steven Kwan walks.   Bo Naylor to 2nd.,2024,Changeup
CH,"Sánchez, Cristopher",650911,680757,No event,ball,Steven Kwan walks.   Bo Naylor to 2nd.,2024,Changeup
SI,"Sánchez, Cristopher",650911,680757,No event,called_strike,Steven Kwan walks.   Bo Naylor to 2nd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,666310,single,hit_into_play,Bo Naylor singles on a ground ball to shortstop Trea Turner.,2024,Sinker
CH,"Sánchez, Cristopher",650911,677587,field_out,hit_into_play,"Brayan Rocchio grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2024,Changeup
SI,"Sánchez, Cristopher",650911,677587,No event,called_strike,"Brayan Rocchio grounds out, shortstop Trea Turner to first baseman Bryce Harper.",2024,Sinker
SI,"Sánchez, Cristopher",650911,671289,field_out,hit_into_play,"Tyler Freeman grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",2024,Sinker
SI,"Sánchez, Cristopher",650911,665926,grounded_into_double_play,hit_into_play,"Andrés Giménez grounds into a double play, shortstop Trea Turner to second baseman Bryson Stott to first baseman Bryce Harper.   David Fry out at 2nd.    Andrés Giménez out at 1st.",2024,Sinker
SL,"Sánchez, Cristopher",650911,665926,No event,foul,"Andrés Giménez grounds into a double play, shortstop Trea Turner to second baseman Bryson Stott to first baseman Bryce Harper.   David Fry out at 2nd.    Andrés Giménez out at 1st.",2024,Slider
CH,"Sánchez, Cristopher",650911,678877,field_out,hit_into_play,Jhonkensy Noel lines out to left fielder Brandon Marsh.,2024,Changeup
SI,"Sánchez, Cristopher",650911,681807,walk,ball,David Fry walks.,2024,Sinker
SI,"Sánchez, Cristopher",650911,681807,No event,ball,David Fry walks.,2024,Sinker
SL,"Sánchez, Cristopher",650911,681807,No event,foul,David Fry walks.,2024,Slider
