pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
CU,"Basso, Brady",669620,672820,strikeout,swinging_strike_blocked,"Lenyn Sosa strikes out swinging, catcher Shea Langeliers to first baseman Tyler Nevin.",2024,Curveball
FF,"Basso, Brady",669620,672820,No event,foul,"Lenyn Sosa strikes out swinging, catcher Shea Langeliers to first baseman Tyler Nevin.",2024,4-Seam Fastball
FF,"Basso, Brady",669620,672820,No event,foul,"Lenyn Sosa strikes out swinging, catcher Shea Langeliers to first baseman Tyler Nevin.",2024,4-Seam Fastball
FF,"Basso, Brady",669620,672820,No event,swinging_strike,"Lenyn Sosa strikes out swinging, catcher Shea Langeliers to first baseman Tyler Nevin.",2024,4-Seam Fastball
FF,"Basso, Brady",669620,672820,No event,ball,"Lenyn Sosa strikes out swinging, catcher Shea Langeliers to first baseman Tyler Nevin.",2024,4-Seam Fastball
FF,"Basso, Brady",669620,683734,single,hit_into_play,Andrew Vaughn singles on a ground ball to center fielder JJ Bleday.   Luis Robert Jr.  to 2nd.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,683734,No event,blocked_ball,Andrew Vaughn singles on a ground ball to center fielder JJ Bleday.   Luis Robert Jr.  to 2nd.,2024,Curveball
FC,"Basso, Brady",669620,643217,field_out,hit_into_play,Andrew Benintendi flies out to right fielder Lawrence Butler.,2024,Cutter
FC,"Basso, Brady",669620,643217,No event,blocked_ball,Andrew Benintendi flies out to right fielder Lawrence Butler.,2024,Cutter
CU,"Basso, Brady",669620,673357,single,hit_into_play,Luis Robert Jr.  singles on a ground ball to center fielder JJ Bleday.,2024,Curveball
FC,"Basso, Brady",669620,673357,No event,ball,Luis Robert Jr.  singles on a ground ball to center fielder JJ Bleday.,2024,Cutter
FF,"Basso, Brady",669620,673357,No event,called_strike,Luis Robert Jr.  singles on a ground ball to center fielder JJ Bleday.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,682868,field_out,hit_into_play,Bryan Ramos pops out to second baseman Zack Gelof.,2024,Curveball
FF,"Basso, Brady",669620,682868,No event,called_strike,Bryan Ramos pops out to second baseman Zack Gelof.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,682868,No event,called_strike,Bryan Ramos pops out to second baseman Zack Gelof.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,669234,strikeout,swinging_strike,Justyn-Henry Malloy strikes out swinging.,2024,Curveball
FF,"Basso, Brady",669620,669234,No event,foul,Justyn-Henry Malloy strikes out swinging.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,669234,No event,ball,Justyn-Henry Malloy strikes out swinging.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,669234,No event,ball,Justyn-Henry Malloy strikes out swinging.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,669234,No event,ball,Justyn-Henry Malloy strikes out swinging.,2024,Curveball
CU,"Basso, Brady",669620,669234,No event,called_strike,Justyn-Henry Malloy strikes out swinging.,2024,Curveball
FF,"Basso, Brady",669620,682985,field_out,hit_into_play,Riley Greene flies out to left fielder Daz Cameron.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,682985,No event,foul,Riley Greene flies out to left fielder Daz Cameron.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,682985,No event,called_strike,Riley Greene flies out to left fielder Daz Cameron.,2024,Cutter
CH,"Basso, Brady",669620,628451,field_out,hit_into_play,Andy Ibáñez flies out to left fielder Daz Cameron.,2024,Changeup
FF,"Basso, Brady",669620,628451,No event,ball,Andy Ibáñez flies out to left fielder Daz Cameron.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,663837,single,hit_into_play,Matt Vierling singles on a line drive to center fielder JJ Bleday.,2024,Curveball
FF,"Basso, Brady",669620,663837,No event,called_strike,Matt Vierling singles on a line drive to center fielder JJ Bleday.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,663837,No event,ball,Matt Vierling singles on a line drive to center fielder JJ Bleday.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,663837,No event,called_strike,Matt Vierling singles on a line drive to center fielder JJ Bleday.,2024,Curveball
CU,"Basso, Brady",669620,678009,strikeout,called_strike,Parker Meadows called out on strikes.,2024,Curveball
CU,"Basso, Brady",669620,678009,No event,ball,Parker Meadows called out on strikes.,2024,Curveball
SI,"Basso, Brady",669620,678009,No event,swinging_strike,Parker Meadows called out on strikes.,2024,Sinker
CU,"Basso, Brady",669620,678009,No event,called_strike,Parker Meadows called out on strikes.,2024,Curveball
FF,"Basso, Brady",669620,693307,field_out,hit_into_play,"Dillon Dingler grounds out, third baseman Tristan Gray to first baseman Seth Brown.",2024,4-Seam Fastball
FF,"Basso, Brady",669620,693307,No event,called_strike,"Dillon Dingler grounds out, third baseman Tristan Gray to first baseman Seth Brown.",2024,4-Seam Fastball
FF,"Basso, Brady",669620,693307,No event,ball,"Dillon Dingler grounds out, third baseman Tristan Gray to first baseman Seth Brown.",2024,4-Seam Fastball
FF,"Basso, Brady",669620,693307,No event,foul,"Dillon Dingler grounds out, third baseman Tristan Gray to first baseman Seth Brown.",2024,4-Seam Fastball
CH,"Basso, Brady",669620,693307,No event,ball,"Dillon Dingler grounds out, third baseman Tristan Gray to first baseman Seth Brown.",2024,Changeup
FF,"Basso, Brady",669620,656716,field_out,hit_into_play,Zach McKinstry flies out to right fielder Lawrence Butler.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,656716,No event,ball,Zach McKinstry flies out to right fielder Lawrence Butler.,2024,Cutter
SI,"Basso, Brady",669620,656716,No event,ball,Zach McKinstry flies out to right fielder Lawrence Butler.,2024,Sinker
FF,"Basso, Brady",669620,656716,No event,foul,Zach McKinstry flies out to right fielder Lawrence Butler.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,656716,No event,ball,Zach McKinstry flies out to right fielder Lawrence Butler.,2024,Cutter
FF,"Basso, Brady",669620,679529,field_out,hit_into_play,Spencer Torkelson pops out to first baseman Seth Brown in foul territory.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,679529,No event,ball,Spencer Torkelson pops out to first baseman Seth Brown in foul territory.,2024,Curveball
CU,"Basso, Brady",669620,679529,No event,foul,Spencer Torkelson pops out to first baseman Seth Brown in foul territory.,2024,Curveball
FF,"Basso, Brady",669620,679529,No event,called_strike,Spencer Torkelson pops out to first baseman Seth Brown in foul territory.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,679529,No event,foul,Spencer Torkelson pops out to first baseman Seth Brown in foul territory.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,679529,No event,ball,Spencer Torkelson pops out to first baseman Seth Brown in foul territory.,2024,Curveball
CU,"Basso, Brady",669620,690993,strikeout,swinging_strike,Colt Keith strikes out swinging.,2024,Curveball
